"Rownames.Meanphenodata","Collector.Collection.Number","Longitude","Latitude","Altitude","Phenotypic.Group","Uncertainty","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
805,"YAM_860",-74.40421,3.8583,3394,4,0.0351381935581672,-1.52193389024794,-0.0282596644928367,-0.0434872708838292,-0.545688094295586,-0.102720239058674,-0.182096934895689,0.411746192014822,-0.147567535695795,-0.224280439131457,0.417145898502892,-0.00577984711815884,0.306524670375041
806,"YAM_861",-74.40421,3.8583,3394,3,1.62127898639675e-06,-1.29817209120364,0.532506215173948,0.914769452088577,-0.025232273812119,-0.29626564586371,-0.152745282436942,-0.289227106057911,0.0208072027521869,0.154252062045999,0.0773241821403031,0.118618316083103,0.153031578425278
807,"YAM_862",-74.40421,3.85817,3395,4,0.188411765342719,-1.89826366281952,0.386267630097044,0.321040696901561,-0.309082003736724,0.204379553216736,0.18732213796407,0.495533632705346,0.0794277545862161,-0.471347965595029,0.136977926713749,0.122591520440263,0.0626625751553718
809,"YAM_864",-74.33633,3.82462,3910,1,2.54953863156882e-05,1.29446395770623,0.994411334229362,-0.130975169213337,-0.43490666944399,0.0328661788309127,0.534903636175815,-0.130485352407244,-0.0920811405362862,-0.016766095645174,0.28780502176591,-0.00724152704503209,-0.0698397099050461
810,"YAM_865",-74.33633,3.82462,3910,1,0.00251598062088854,1.0596160441265,0.901176463965614,0.0997211024996569,-0.666426496434265,-0.17243738293772,0.442606273624375,-0.213578477953306,0.0462106658619607,-0.00190864171978595,0.085470410201415,0.12154764214087,0.0441174400659368
811,"YAM_866",-74.33578,3.82383,3913,1,8.12853435672167e-07,1.92668312151516,0.511150503123546,0.0843315792508676,-0.936319441473117,-0.029189313372261,0.382068343995507,-0.355645879131253,-0.154807512864184,0.290193258895037,0.292458782597243,0.252488001116347,0.0391222104093278
812,"YAM_867",-74.33608,3.82333,3913,1,7.63025355032809e-06,1.54478995467828,0.970430591416968,-0.140039324476132,-0.80178221670586,-0.0939849358905669,0.222256677062757,-0.37189753900998,0.107691210593719,0.382471173396492,0.0753530677495273,0.142389053543507,0.0897170433753926
813,"YAM_868",-74.3362,3.82311,3927,1,1.56277760732237e-08,1.79546432217352,0.976294771304002,-0.0327338762820042,-1.01567846654234,-0.157630714778123,0.643242877484417,-0.57103515570761,-0.2132855002014,0.353511300299783,0.41634370412214,0.150358593587313,0.136663467377555
814,"YAM_869",-74.33533,3.82293,3926,1,0.000201431252303541,2.11788175833094,0.660330930734943,-0.0817955916160703,-0.906253663589529,-0.205249990222659,0.365685829909616,-0.13362548114788,0.0724686806885711,-0.0625082257013173,-0.0334962959367855,0.00803733333140351,0.0659579925662045
815,"YAM_870",-74.33498,3.82246,3940,1,2.93405932033641e-05,1.32919475266061,0.95547584627043,-0.242278002107614,-0.167728232658156,0.258288384338775,0.421094822169526,-0.234467692426342,0.0453969389357772,0.286797406339167,0.124681111428247,0.0670743490020107,0.0103358666564151
816,"YAM_871",-74.24855,4.12365,3803,2,0.0117065520097763,-0.740613407932752,-0.40408845688373,-0.518637131429392,-0.613678983469471,-0.253788512329182,0.0965848575365221,-0.303931114800986,-0.237808671583951,-0.10646651708298,-0.00987031123236713,0.124614578303889,0.100776812108794
817,"YAM_872",-74.29382,4.06133,3721,2,2.52672955773914e-05,0.706329047796407,-2.0371256549897,0.556475832616638,-0.392471933893178,0.466604951714993,0.313932101750604,-0.0364825901334568,0.25971829379718,-0.136780234023312,0.042730903828568,-0.0276640728901001,0.0347789015252557
818,"YAM_873",-74.2935,4.06113,3724,3,6.64167837061136e-07,-1.3660870638,0.158392093535868,0.999889698413528,0.624565296329546,0.519879484571051,0.295990025318641,-0.227581689854031,0.175786380692421,-0.121078430106967,0.0767148459533039,-0.0587769027916598,-0.0389220215083598
819,"YAM_874",-74.2935,4.08661,3766,2,2.09410727913806e-06,-0.795648522637919,-0.715484449703644,-0.464888705771941,0.223711420492147,0.119901771730992,-0.138679727982871,-0.283222631826871,-0.0892800347677359,0.104594364443598,0.110746034065678,0.079935275579307,0.0534574054243912
820,"YAM_875",-74.25665,4.08678,3766,2,0.0011549358751195,-0.845108502763993,-0.532532830827741,-0.601694592404207,-0.235566109623913,-0.0458224581168681,0.104258175511386,-0.0755127240686892,-0.158196959958987,0.124795407244042,0.515685758856125,-0.177403460542386,0.126006207346454
821,"YAM_876",-74.24714,4.211134,3595,2,7.91658819820906e-05,-0.28833871750658,-0.231817634892257,0.0221489965414664,-0.288001079689742,0.320211031908736,-0.232108291499532,-0.0867676282932208,-0.00864836729663552,0.212905790124605,-0.0174406254291824,-0.00732256780179479,-0.222345514359409
822,"YAM_877",-74.24709,4.21171,3680,5,8.67635420620516e-07,0.663826143042906,-0.148762876938728,0.330974396121944,0.929678289674303,0.17647145082483,-0.0147133695629619,0.194239651220197,-0.134577922581835,-0.143815113936347,0.442649950674479,-0.165191863545914,0.214461261163635
823,"YAM_878",-74.25262,4.19544,3754,2,0.000195377554504383,-0.642684466538841,-0.764977044529828,-0.739803654497258,-0.0602414487606376,-0.18276485301284,-0.0424759969075834,-0.0766015146936099,0.0999599744211417,-0.0196695670564759,0.196670749117875,0.0154069979611825,0.14698095696664
824,"YAM_879",-74.25253,4.19532,3753,2,3.45111272892495e-10,-0.10572066484261,-0.877867896525645,-0.97605269127799,-0.0990597983307249,-0.205955542363538,-0.0309574267637232,0.012229973055176,-0.035333754708942,0.0556775905156636,0.0643523518674627,-0.173224577224969,0.0666049088327413
825,"YAM_880",-74.25256,4.19592,3756,2,0.0013972315752232,-0.335617005226647,-1.0054713764007,-0.343830348051327,-0.549888908535676,-0.172025880967102,0.287170097319142,0.0243360113956055,0.0585109049938574,-0.26784773439897,-0.0686595062713737,-0.186958996026349,0.0397155041095812
826,"YAM_881",-74.25249,4.1978,3762,2,1.86997084483664e-11,-0.39171508467645,-1.24110675769466,-0.0284704709662717,-0.367715507599374,0.324394830754166,-0.31028450911897,-0.0868857031135947,-0.0894433576221433,-0.0456922503113629,-0.0637541580852736,0.0259676216745062,-0.0475324020600505
827,"YAM_882",-74.24709,4.21151,3701,5,7.91735864980048e-07,1.61975756545913,-0.399138101249625,0.446156448429507,-0.431593231184085,0.232406899300144,-0.128540006040152,0.26474287091168,0.0217206193973868,-0.217099614252226,0.0796803282417406,-0.0132307435069576,0.0940194209140255
828,"YAM_883",-74.24709,4.06113,3701,5,1.09133813097628e-10,1.38473875224357,0.173464035534367,-0.242070328726219,0.202772698712409,0.788481484455831,-0.520146391589369,0.367887979713981,0.110582508208786,0.0277322190737443,0.18920960611003,-0.0822082865214098,0.129648057462417
829,"YAM_884",-74.23035,4.18344,3616,2,3.37436726893792e-07,-0.531344983685988,-0.749049822688364,-0.641818814630546,0.796124535897635,0.234419883614361,0.255577230262745,-0.00880557484270432,-0.0448518258005915,-0.339329955465588,0.0174725054383369,0.131141469851084,0.177153941045944
830,"YAM_885",-74.23049,4.18345,3623,2,0.000103318959338461,-0.909692743550533,-0.714590710037183,-0.430766373163091,-0.222935287593736,0.942459662655549,-0.0289126810788953,-0.120491166005854,0.202043915539857,-0.0690545277022475,0.035622896881259,0.130917877869842,-0.10192754102609
831,"YAM_886",-74.23071,4.18357,3625,2,2.07338170983284e-05,-0.164014149775884,-0.989823061889791,-0.410527347131957,-0.240479769324958,0.0911865894490017,0.37517434902558,-0.00918838276603628,-0.203227171026419,-0.0818969456271254,-0.0289724173559147,0.122702986311323,0.174462456338085
832,"YAM_887",-74.23061,4.18372,3622,2,1.85512524211173e-05,-0.117435191602429,-0.712049649989708,-0.181066142206163,-0.236113630511457,0.209037532365354,0.125286999075485,-0.180799716605133,-0.163097988063136,-0.0875216719528046,-0.2202502045866,0.193527536565971,0.10985608253276
833,"YAM_888",-74.2306,4.18344,3625,2,1.59310977965177e-07,-0.547268302365096,-0.963762807541005,-0.530253540831315,-0.543783466936636,0.390973728244177,-0.00426585494758699,0.225101099291483,-0.0893268322983217,-0.13291871519437,0.0437956177551522,-0.012010716914381,-0.174576687318263
834,"YAM_889",-74.22938,4.18389,3614,2,4.99234986683916e-09,-0.689177437376919,-1.33640954605543,-0.613890236294883,-0.341729134719168,0.279662819236673,-0.0554170856347974,-0.179912197090203,-0.192796290463886,0.218141913820224,0.142925329355905,-0.0465923709348309,-0.0259919582121463
835,"YAM_890",-74.18907,4.28015,3765,5,5.31956846450132e-06,1.0211318756107,-0.235906771781071,0.0488399037942432,0.853117553991348,0.12198301356517,-0.384777993526463,0.124643089704098,-0.220591731740009,-0.235740797466921,-0.431724759236091,0.36940754009018,0.0461469038666964
836,"YAM_891",-74.18907,4.28015,3765,3,0.00165599825060558,-0.056548313939061,0.555947309319376,0.199614881765995,0.139682291896465,0.453949762491985,0.00997428152402474,-0.0175524249570644,-0.154798094230736,-0.208678833469394,-0.275232639678264,0.0962238596999832,0.0076961309846143
837,"YAM_892",-74.18713,4.28035,3768,2,0.00133130047954355,-0.559792555300441,0.920179614178345,-0.318748904611901,0.231497415017866,0.224371595874178,0.191367364300133,0.0218330798153501,-0.139706330037895,-0.0528974015123449,-0.0736386317405804,0.0881597838222972,0.00566252587060749
838,"YAM_893",-74.18514,4.28262,3768,2,0.00155139583337094,-0.638442392709723,1.03694813566973,-0.765413202122763,0.321921915962942,0.189231816532445,0.227493370279988,-0.0600956226617357,-0.139665098135995,-0.367443311906309,0.364089022780982,0.0999402114468633,0.147785717945092
839,"YAM_894",-74.1839,4.283,3810,5,0.000303353873647327,1.19066298699781,0.284033052007448,0.040924191319583,0.130568122924296,0.169901156917591,0.137030087637751,0.0781509450365559,-0.0191439133574088,-0.31117064313757,-0.34058447867508,-0.0668480914923465,0.131914441368586
840,"YAM_895",-74.18393,4.28294,3811,5,4.97869772664306e-06,1.33195465081792,0.0320585999643056,0.128551803941364,0.225188805869325,0.286971362858391,0.0440278511521788,0.313278881292593,0.107517371727457,0.136272795331215,-0.212178617359003,0.185259986356084,0.240810450976938
841,"YAM_896",-74.18374,4.28,3810,2,7.33338622227464e-06,-0.259898710538471,-0.1158159539248,0.164432989819427,0.426530600044035,-0.766302392918607,0.606773283799065,0.173257538217415,-0.308467760687869,-0.0959081655142831,0.164298052568714,0.21782396338552,-0.0275208793289924
842,"YAM_897",-74.18336,4.28308,3810,5,1.92880580416332e-05,0.948223349724178,-0.122775094709051,0.252448662418358,0.405121319537281,0.211453916878432,-0.0630527749575635,-0.0205042088003178,-0.345278704188059,-0.351227021087799,0.153138190190364,-0.0193629720715864,0.00450019374746864
843,"YAM_898",-74.18246,4.28249,3795,5,0.00469188461363834,0.953519658570508,0.330129027879317,0.0449950332199886,0.306687011575554,0.432454269530346,0.0976625540454438,-0.0274296095920132,0.242649366289237,-0.153899548781286,0.088204751083301,0.023314505001629,0.120104353814191
844,"YAM_899",-74.18217,4.28248,3787,5,5.50992464987132e-08,1.6631277008079,-0.344804553634907,0.435771777091055,0.482220885615834,-0.716868578357478,0.285027915730934,0.449607375670432,-0.210907786623865,0.0223655359800909,-0.00128756334954805,-0.0362989354204584,-0.0419060858329098
845,"YAM_900",-74.1755,4.28388,3768,5,7.24502379867431e-07,1.22443981819132,0.0855381832307777,-0.0103682369385891,0.511690823855674,0.0480552201352485,-0.0814142035454811,0.214652062754547,-0.265790603131819,-0.280295124446199,-0.204655433279911,0.00500178918159738,0.0948488220942019
846,"YAM_901",-74.17506,4.28467,3768,5,0.000146282300933498,0.744984043544942,0.0122749846018116,0.147908584870308,0.558156340167854,0.325250639514075,-0.256295758868286,-0.0641058343584539,0.132464616279516,-0.367329838306727,0.210646399185653,0.183043399057777,0.104794789609871
847,"YAM_902",-74.18098,4.28212,3788,2,0.00171688369501899,-0.647458630602062,0.561475681600598,-0.390159598205755,1.23249553883376,0.226990692870279,0.317933681657933,0.129228198916979,-0.1191039261276,0.021673675398518,0.198817804809852,0.124185230486501,0.133359181586582
848,"YAM_903",-74.25914,4.08242,3760,2,9.43807614284253e-08,-0.932287897473914,-1.19010474465647,0.241772539750888,0.0736697559865264,-0.982215372252445,0.0896034021271684,0.0306694627685002,-0.0414377498698503,-0.0170411385678512,-0.0584717272547171,0.0310219025635212,0.226516199499143
849,"YAM_904",-74.25913,4.08239,3768,3,0.00146310876401512,0.24146466659399,-0.0646886502021836,0.833241476049177,-0.358370614235825,0.0268099332456829,0.207132347777689,0.0702129991286848,-0.133299067874457,-0.168431972380299,-0.194872118187345,0.084021510863033,0.0347527103285712
850,"YAM_905",-74.25312,4.09971,3768,2,0.00377554985511763,-0.201279156652791,-0.504600856843082,-0.264143147203095,-0.138645914169563,-0.0191313982685792,0.135493561253962,-0.13909844287448,-0.142764248225113,-0.325910308850179,0.163475139134236,0.127020633455445,0.136430203965633
851,"YAM_906",-74.2513,4.10938,3774,2,0.00148884123862081,-0.758860226192877,-0.678441234563079,-0.334402715212522,-0.75262943838813,-0.170988428807162,0.143198343271669,-0.157503023807376,-0.354910683744776,-0.106320628109901,-0.109678893679435,-0.0889296945424483,0.175627130537819
852,"YAM_907",-74.24902,4.12484,3795,4,0,-0.725312259442,-0.218874716321092,-0.46111508909083,-0.617526471322084,-0.130111273971731,0.405421168859429,-0.0543281387153837,0.0289634925715048,-0.144863039221192,0.125320645687487,0.54037235359468,-0.936828802009761
853,"YAM_908",-74.24899,4.12504,3793,2,1.11375971303396e-05,-0.699534293671514,-0.38005357404698,-0.182362296541123,-0.396903486534313,0.0216661601843721,-0.144562736020641,-0.022930232585997,-0.0968820718064242,-0.100367382571221,-0.26706624452442,-0.0888331681739143,0.180480557516501
854,"YAM_909",-74.24114,4.14319,3843,2,0.00104788001210099,-0.747666267657544,-0.573579944081808,-0.0686892040853855,-0.505402729200152,0.109687328173189,0.103028524884439,-0.35061988128422,-0.180742359011377,-0.0671614574226846,0.235570695087077,0.112567915745908,-0.050274962246804
867,"Vergara_8",-74.238444,4.194722,3530,2,4.76758454936999e-09,-1.32840596475389,0.367250769475195,-0.538918678286508,-0.578157778421989,-0.337389683378666,-0.585208098789478,0.229124535957563,-0.281858777380499,-0.40514222256059,-0.303709925487793,-0.196037065845903,0.198652251236753
870,"Cuatrecasas_27070",NA,NA,3400,2,0.000154490641395055,-1.4331972030299,0.0357039442313211,-0.535372054134314,-0.349890619671582,-0.0536034192874052,-0.0357033523630717,0.678910538156507,-0.150285959313266,-0.00710334386468741,0.0860689483760287,-0.196456538385124,0.103554295773725
874,"Idrobo & Hernandez_2756",NA,NA,3500,2,2.9692869718545e-08,-1.06167792547046,-0.439262526483202,-0.333088545346833,-1.1333354850446,0.184752176590736,-0.500236477996381,0.187439093456416,-0.455613159633157,0.28444929399237,0.104278679433451,-0.0253015327067259,0.0310108130799078
877,"Cleef_8301",NA,NA,3400,2,0.0489716545085742,-0.787290828168602,-0.399837514886979,-0.565907287472326,-0.670239168868752,0.15695408004869,0.35273172805594,0.284099420828028,0.249859624174357,0.121667110393561,0.0208441147087618,-0.0505962110699365,-0.0598867167276253
880,"Betancur_8093",-74.213694,4.087278,3500,2,3.82290417193509e-05,-0.257031176263501,-0.652788110415956,-0.329677713652411,0.0143870825634582,0.60709147911634,-0.147452213896999,-0.167336372904062,0.189466010270467,0.00270461148807948,0.274789479995075,-0.109277867456863,-0.0137600360538661
882,"Uribe_5537",NA,NA,3100,2,4.4375242935768e-07,-0.532133887310693,-0.314763419392768,-0.0925722439819652,0.371450429038191,0.83430728758882,-0.124780310293894,-0.149624803793861,-0.176272132615807,0.238795476716021,0.147751084891364,0.133099515213957,-0.110286047900269
885,"Uribe_4505",NA,NA,NA,2,2.32091552677671e-05,-0.324309454111536,-0.469880953010208,-0.423623609968709,0.470878414885684,0.0391977856285279,0.00757109076316549,-0.151467352328964,0.156389480339108,-0.208913181428757,-0.0739533874421061,-0.195508202503599,0.133445491806286
893,"Garcia-Barriga_17193",NA,NA,3500,2,0,-0.167882567225007,-0.122233267219686,-0.671695316423017,0.0258159927947167,-0.31709916526275,-0.248121893630292,0.118714932525015,-0.456501467320669,0.0679045975458321,-0.112294106869058,-0.202972398521499,-0.0298257014413864
910,"Cuatrecasas_5517",NA,NA,2900,2,5.96855898038484e-13,-0.135942186033974,-0.305444672103919,-0.152504183685953,0.347708323373456,0.41357502731676,0.0413073001676977,0.143467548671562,-0.397456187947644,0.127925484694767,-0.0341532666528758,0.0682782574637943,-0.22677979248483
911,"Garcia-Barriga_8103",NA,NA,3400,2,1.86497484122583e-11,0.476337523893779,-0.88729838447362,0.0590332808236957,0.406623376314909,0.421235118452006,0.21561102087558,-0.0234195370382852,-0.37622987212791,0.0203723577713765,0.0992765498152671,0.108052615823032,-0.270258097424295
912,"Cuatrecasas et al_25567",NA,NA,3450,2,0,0.332957712091952,-0.28560409897817,-0.355718930408322,0.522694232241673,0.131684180656341,-0.0422333454166889,-0.14141898927779,-0.318219951020967,0.101899610867628,-0.330117606693232,-0.169694336450188,-0.185835132944548
913,"Uribe_2473",NA,NA,3500,2,3.48728890209316e-09,0.651831234823804,-0.564109900729027,-0.0548581866922912,0.140089481160291,0.0624878550675511,0.263406495453251,-0.160837363981032,-0.129666373226256,-0.0751279677152508,-0.484314193238537,-0.0444744645516364,-0.0634317013478892
916,"Humbert et al._26849",NA,NA,3300,2,0,1.29071288823842,-0.615685672067259,-0.43700040143942,0.0179999086164254,0.74371809133141,0.153513068571877,0.0296823797683498,-0.176655424338689,-0.053611446215843,-0.570816499614383,0.0934966561627444,-0.425598451794482
919,"Garcia-Barriga_13390",NA,NA,2800,2,1.45478272428612e-07,-0.293639157006419,-0.154986762911954,-0.245243285118113,0.8183657187454,0.259057280153588,0.112385168247751,0.0995697729849832,-0.145226880724944,-0.18833198307369,0.0882403166220097,-0.161294895132929,-0.00729969625841492
928,"Barclay & Juajibioy_6137",NA,NA,3900,5,0.00439124326637985,1.63872994256117,0.0450835635892541,0.105906050206775,-0.0285030103243314,-0.131326583272607,-0.00856121705627354,0.0774805340638111,-0.404229260494796,-0.0164277976785041,0.100538973873417,-0.221438196437461,-0.209731622740431
934,"Fernandez & Jaramillo_1486",NA,NA,NA,5,1.32878930991787e-06,1.3078096473517,-0.0603242333212493,0.149899437485253,0.116315168472189,0.00441876007348099,-0.375537160836755,-0.0819654802347649,-0.238702705085166,-0.0203065849104346,0.236369695260456,-0.191495832094247,-0.0272735750803661
938,"Uribe_6786",NA,NA,3600,5,2.4730123856509e-06,1.49889713144504,-0.150230740563051,-0.0200765695825336,0.537271105694013,0.284019649642431,-0.228813461216875,0.167726706728145,-0.201873051245031,0.0252117383617721,-0.128534616719798,0.0352394729830339,0.0460683213387022
943,"Barclay et al._3258",NA,NA,3300,5,5.02065886579528e-05,1.40520698047879,0.148531160784308,0.0626045320966187,0.141320316824442,0.0271600762163045,-0.022792850078367,0.299101855443275,0.0456083753883699,-0.0733041370087223,0.027861652775815,0.0167282512705171,0.0940392992804236
945,"Humbert et al._26904",NA,NA,3250,5,8.30805919934674e-05,1.34849112173067,0.0613169574675272,0.143427586819514,0.0533474057352906,0.267784935122679,-0.0049153486083422,0.311024512461823,0.102012578130522,0.0930820506539375,0.026829810182825,-0.0011117541416563,-0.0149251498114096
953,"Dugang_2965",NA,NA,3350,5,7.16272141111363e-05,1.25395477482403,0.177296590851019,-0.0246540139715751,0.47150919760338,0.218142984021722,-0.0902493815419984,0.0659061905615215,0.0847226305738284,0.118688385473222,-0.0463782862666019,-0.26493422594626,-0.111983383717364
958,"Garcia-Barriga_17392",NA,NA,3600,5,0.000299674309374498,1.46121067190693,0.112954130801528,0.165467481025431,0.0186899054351334,-0.0853272411918821,0.0960773557437407,0.225902045419469,0.07118821803975,0.180516362400889,-0.222997639277482,0.106938838575587,0.0552882857761982
959,"Cleff_1575",NA,NA,4000,1,0.000808130824451969,1.82163952146144,0.557999559308424,-0.113288734319249,-0.0759020189006536,-0.144380473190008,0.372822323443379,-0.222109224630056,-0.242995813347855,0.342713556239218,0.312636521785487,0.0411038874825044,0.124906513143264
961,"Cleff_1573",NA,NA,NA,1,0.270914851334041,1.73160829951679,0.747613950832022,-0.344969588895344,-0.136030704308751,-0.10580534256771,0.025497197975641,0.0889394798934247,0.0666935268494511,-0.000103160131480562,-0.152443578483766,-0.156026956372727,0.00035267351090316
962,"Diaz et. al_2873",NA,NA,3920,4,0,1.39941229925025,1.13776175215694,-0.179655765555401,-1.42393839266864,-0.182583955434557,0.257277030601077,0.5693808669652,-0.352280018429611,-1.60986083643702,0.114447417009462,-0.800982506851689,-0.171219492011947
965,"Uribe_7033",NA,NA,3980,1,4.2530055633816e-05,1.53955623766845,0.955995962059643,-0.377856943882955,-0.279259055010785,0.150034991982645,0.114040676526155,-0.299423386740037,-0.0584066819651094,0.137070014520257,0.152935991637419,-0.0760681927360517,0.0825353745964568
966,"Cuatrecasas & Jaramillo_28785",NA,NA,4000,1,0.0110917613050758,2.00248529322038,0.7156813832721,-0.352751093454677,-0.650044521760636,0.225255563924237,-0.00813543098487889,-0.106159201817538,-0.0548227992687906,-0.100671122552101,-0.0888989754685924,-0.240696993427256,0.22132153006803
967,"Cuatrecasas & Jaramillo_28789",NA,NA,4000,1,0.0132770073786781,1.64070621731302,0.606950456049107,-0.271201910791587,-0.10562216924591,0.396982955397631,0.171517085431435,0.0434240850012907,-0.0252163782119673,0.111748456568774,-0.0503182005808403,-0.0282155136658063,0.115138180812804
968,"Garcia-Barriga_8117",NA,NA,3400,5,0.000218532089592882,1.69335537132939,0.116466811448512,0.0252812672580712,0.110394813560434,-0.141929435492447,-0.00968251413190935,0.0669569919653681,0.0375907254717442,0.129552527425178,-0.342324282024842,0.0580904566310572,0.144724078280413
970,"Uribe & Jaramillo_6895",NA,NA,3955,1,0.000746239126034332,1.9385223525609,0.541800373382225,-0.122406087324915,-0.535482079202563,0.295024016773371,0.328654242482411,-0.128212082745298,0.0740253069564999,-0.162082914603544,0.218655571536709,-0.207189399636254,0.0595946487664264
973,"Cuatrecasas_9527-A",NA,NA,3150,2,1.83894752092684e-07,-0.412035798295088,-0.221709887238773,-0.724105827279965,0.0442624712366106,0.05140760566279,0.558302424279885,0.264853784489401,-0.218794539175412,0.173999095387561,-0.240281685219117,-0.0488900328944386,-0.189817137123129
974,"Cuatrecasas_9527",NA,NA,3150,2,0.00202196947969213,-0.45713261600706,-0.811139629368643,0.59084002214691,-0.307591163779699,0.216387037118073,0.131791897094309,-0.0652103132175597,-0.0514508448234014,-0.103637780941974,-0.207674656076119,0.0852370920398839,-0.159429473668551
980,"Cuatrecasas & Jaramillo_25908",NA,NA,3660,4,0,-0.796612716201642,-0.262658543921888,-0.585942098019384,0.25509975963803,0.0101546300909326,0.256601482242298,1.20123367733111,1.28051959509026,0.751810190916463,0.0230084748535415,-0.601868202475047,0.643782132353737
981,"LATP_010",NA,NA,NA,3,6.0364546878855e-05,-0.235573209751634,0.101720029203129,0.778953462875306,0.0472176253371998,0.175677950100452,0.060289590096604,0.159152708244478,0.0471025377484524,0.273313569118609,0.0341165304278999,-0.141762827457693,0.0117615260822122
982,"LATP_009",NA,NA,NA,3,5.94304355047148e-05,-0.329543679233591,0.0511314125352424,0.802027586544214,0.111511735791717,0.304521711340095,0.0872778895665018,0.161308772563641,-0.0352273753457125,0.213281887639643,0.0974884665049479,-0.0103621534230888,0.0567666501163737
983,"LATP_006",NA,NA,NA,3,1.8575094514417e-05,-1.14793439648999,0.183162078693326,0.976081725339194,-0.0211828280715853,0.339023780504716,-0.0681213818623065,0.148706341020334,-0.0449517459205138,0.0916414425860312,0.0296837246283323,-0.0925363750650007,-0.207964254638359
984,"LATP_011",NA,NA,NA,3,2.94302437420235e-06,-0.964484490406565,0.158546636472517,1.01823212115253,-0.29033811674383,0.592957697983359,0.107153001494393,0.143815371054762,-0.12464622857292,0.11703880720626,0.160248335835702,0.0384889080522868,0.0662794984532636
985,"DEG_823",NA,NA,NA,5,0.0182723400678447,1.70891378328212,0.0667957132246078,0.0789690520561221,-0.463269111564092,-0.0425551840785788,-0.267196184694368,0.0251762191439442,-0.145912992172885,-0.0797508412413585,-0.204463642014015,0.0388048965327506,0.106539917690758
986,"DEG_812",NA,NA,NA,5,2.11478818790134e-07,0.977261566914288,-0.242980925002728,0.109152941785674,0.715945659914037,0.458830904026084,-0.539137941451071,-0.0500842842186855,-0.0550724859642089,0.0828678648610502,0.281981582501879,-0.0334321637394829,0.0251712145353532
987,"DEG_808",NA,NA,NA,5,5.52479626603208e-07,0.87441735200821,-0.110317860806946,0.168039548678906,0.47041849611723,0.441519289668705,-0.262689389984625,0.254015830440727,-0.400238642775016,0.0215843648702798,0.0840575545719892,0.0272530078050013,0.221797737225982
988,"DEG_825",NA,NA,NA,5,7.29881397654175e-07,1.24201078844881,0.22882639056285,-0.097527893766251,0.478978219737426,-0.053024275552813,-0.248454457879072,-0.0436776009387342,-0.108975649934104,-0.284903545657557,0.08373023365314,-0.00454279371398361,0.147756773355456
989,"DEG_822",NA,NA,NA,5,0.000248179728071451,2.0190668114584,-0.0736262456790821,0.0200896645577575,-0.291915163541614,-0.0487565166746143,-0.355007165266631,0.00237525465957159,-0.0749388490602961,-0.0580262181261218,0.0390129065634603,-0.102420235619563,0.0559211183502907
991,"DEG_819",NA,NA,NA,5,1.03252745007332e-05,1.56197830715485,0.479808213498914,-0.196033464307699,0.0974907704811205,0.0208331890494427,-0.0645988092375524,0.411345317521146,0.282942523818711,0.124055272294579,-0.135196411889539,-0.0172928497135879,0.162646200111595
993,"JLMA_001",NA,NA,NA,2,1.17754697069872e-05,-1.34523638203333,-0.324791783595087,-0.699103953786409,0.170413442553283,0.280929988331527,-0.00530297657669757,0.0242417885626223,-0.184235964285506,0.245451047480765,0.191149472244246,-0.241131385089455,0.0551152916418007
994,"LATP_007",-74.165444,4.220306,3489,2,4.01994846772613e-05,-0.96203314440845,-0.497854952606646,-0.675140477961218,-0.749107965706698,0.545185389494929,-0.173144773831797,-0.367620976243931,-0.0783373634216359,0.110027102479155,-0.053984369106542,-0.0736346563761665,0.23663146585323
995,"DEG_811",NA,NA,NA,2,0.00115766230815251,-0.678093731479571,0.557387400393217,-0.715860683271392,0.372364301250631,0.656507139761151,0.305064778259312,0.0110266799643093,-0.219749725573348,0.04213865415743,-0.252358459521488,0.139867236670152,0.106546256924216
996,"DEG_814",-74.166083,4.494083,3385,2,4.19730916689787e-12,-0.769347097208287,0.0912290104998369,-0.81097380320114,0.630085554543976,0.328371732775024,-0.0575119669978894,0.0691489689505365,-0.338452687770693,0.200598037720882,0.0207607495805814,-0.098738506464507,0.00648899790709353
997,"SAV_001",-74.183406,4.440722,3528,2,0.010644949326153,-1.20472079221508,0.00335843589796078,-0.260955505368052,-0.214633095690136,0.395174971028591,0.32380848762474,0.00107654014092942,-0.350640556567484,-0.189688027506011,0.0480400507425528,0.011414166589741,0.106375607653307
998,"DEG_824",-74.232167,4.235528,3426,4,0.000476274435977864,-1.32863800733956,0.534143387649996,-0.297531573177353,0.193739376516189,0.476734875039251,-0.0422530314631759,-0.194949773947371,-0.174034869449979,-0.554780986346659,-0.10590746212748,-0.363976374687879,-0.265350044658728
1001,"LATP_008",-74.164972,4.207667,3621,2,1.66311409088848e-13,-0.630809606263181,-0.691995248945349,-0.509002379544761,0.0433721278286143,-0.143109972503567,-0.258015200075408,-0.0311215886205182,-0.26290808032062,-0.005423807398397,-0.0261320562903781,-0.117557138423097,0.104890031161535
1003,"DEG_863_S152",NA,NA,NA,2,0.00120711548525698,-0.0326690460211541,-0.431381057821424,-0.465888189219111,-0.822265979742528,-0.510697632363094,0.200692464632464,0.0762047008000765,-0.119678359347619,0.0192944728464361,-0.271807620241132,0.119120979988732,0.187236501209382
