"Collector.Collection.Number","Collector","Collection.Number","Longitude","Latitude","Altitude","Length.Lamina","Width.Lamina","Length.Synflorescence.Axis","Perimeter.Synflorescence.Axis","Number.Pairs.Sterile.Leaves.Per.Synflorescence","Number.Capitula.Per.Synflorescence","Length.Cyme.Peduncle","Diameter.Capitulum","Length.Sterile.Phyllary","Width.Sterile.Phyllary","Length.Ray.Flower.Corolla","Length.Disc.Flower.Corolla","Length.Disc.Flower.Tube","Type.Taxa","Cited.Cuatrecasas.Monograph.Taxa"
"YAM_608","Pineda Yam","608",-74.43896,3.81417,3877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_609","Pineda Yam","609",-74.43893,3.81386,3890,31.035,4.08266666666667,50.6666666666667,1.8,0,8.66666666666667,2.25,1.82,10.4933333333333,3.46333333333333,9.49333333333333,5.41333333333333,2.15666666666667,NA,NA
"YAM_610","Pineda Yam","610",-74.43893,3.81386,3890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_611","Pineda Yam","611",-74.43972,3.81222,3975,37.4066666666667,5.051,60,1.8,0,11,2.88166666666667,1.92,NA,NA,NA,NA,NA,NA,NA
"YAM_612","Pineda Yam","612",-74.43972,3.81222,3975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_613","Pineda Yam","613",-74.44473,3.80779,3932,30.257,6.13633333333333,51.3333333333333,1.86666666666667,0,13,1.87833333333333,1.75,12.3,4.3,9.23333333333333,5.93666666666667,1.99666666666667,NA,NA
"YAM_614","Pineda Yam","614",-74.44473,3.80779,3932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_615","Pineda Yam","615",-74.43558,3.80551,3798,38.284,7.213,61,1.83333333333333,0,15.3333333333333,2.31166666666667,1.655,12.02,1.95666666666667,7.36666666666667,5.94333333333333,2.20333333333333,NA,NA
"YAM_616","Pineda Yam","616",-74.43558,3.80551,3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_617","Pineda Yam","617",-74.43558,3.80551,3798,49.6876666666667,8.58033333333333,82,2.56666666666667,0,23,3.5,1.5925,NA,NA,NA,NA,NA,NA,NA
"YAM_618","Pineda Yam","618",-74.43558,3.80551,3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_619","Pineda Yam","619",-74.43333,3.80618,3760,27.942,2.722,59,3.2,1,84,2.66166666666667,1.3375,8.42666666666667,3.1,9.02,5.49,5.07666666666667,NA,NA
"YAM_620","Pineda Yam","620",-74.4324,3.80617,3761,7.093,1.175,52.25,4.45,0,25,1.926,1.9175,10.2133333333333,3.58333333333333,7.7,6.04666666666667,5.08333333333333,NA,NA
"YAM_621","Pineda Yam","621",-74.19889,4.31333,3783,18.032,3.479,62,2.33333333333333,0,9.33333333333333,2.81833333333333,1.885,NA,NA,NA,NA,NA,NA,NA
"YAM_622","Pineda Yam","622",-74.19889,4.31333,3783,NA,NA,44,1.6,0,8,1.61666666666667,1.84,NA,NA,NA,NA,NA,NA,NA
"YAM_623","Pineda Yam","623",-74.19889,4.31333,3783,22.0063333333333,2.50066666666667,68.6666666666667,2.23333333333333,1,16,2.04333333333333,1.9125,NA,NA,NA,NA,NA,NA,NA
"YAM_624","Pineda Yam","624",-74.19889,4.31333,3783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_625","Pineda Yam","625",-74.20638,4.30943,3645,23.533,2.63466666666667,82,3.23333333333333,1,21.6666666666667,1.81833333333333,1.9975,NA,NA,NA,NA,NA,NA,NA
"YAM_626","Pineda Yam","626",-74.20638,4.30943,3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_627","Pineda Yam","627",-74.20638,4.30943,3645,29.3723333333333,4.069,74.3333333333333,3.43333333333333,0.5,15.3333333333333,2.785,2.5875,NA,NA,NA,NA,NA,NA,NA
"YAM_628","Pineda Yam","628",-74.20638,4.30943,3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_629","Pineda Yam","629",-74.20832,4.30667,3678,28.4076666666667,3.27733333333333,63.6666666666667,2.2,1,17.3333333333333,1.27,1.815,NA,NA,NA,NA,NA,NA,NA
"YAM_630","Pineda Yam","630",-74.20832,4.30667,3678,28.5816666666667,3.49766666666667,82,2.96666666666667,0,16.3333333333333,4.09666666666667,2.2,NA,NA,NA,NA,NA,NA,NA
"YAM_631","Pineda Yam","631",-74.20832,4.30667,3678,29.7156666666667,4.97,60.4666666666667,2.5,2,11.6666666666667,3.42833333333333,1.6825,NA,NA,NA,NA,NA,NA,NA
"YAM_632","Pineda Yam","632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_633","Pineda Yam","633",-74.33527,3.80347,3885,30.4613333333333,3.78966666666667,51.3333333333333,1.76666666666667,0,13,1.745,1.56875,13.2966666666667,3.04666666666667,8.28666666666667,5.66666666666667,1.64,NA,NA
"YAM_634","Pineda Yam","634",-74.33527,3.80347,3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_635","Pineda Yam","635",-74.2042,4.29806,3690,38.886,5.134,73.3333333333333,3.3,0,5.66666666666667,8.73333333333333,3.0225,NA,NA,NA,NA,NA,NA,NA
"YAM_636","Pineda Yam","636",-74.2042,4.29806,3690,25.328,3.747,75.3333333333333,2.86666666666667,0,18.6666666666667,1.665,2.2275,NA,NA,NA,NA,NA,NA,NA
"YAM_637","Pineda Yam","637",-74.2042,4.29806,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_638","Pineda Yam","638",-74.20455,4.29948,3691,26.4226666666667,3.41066666666667,55.5,2.05,0,11,1.755,1.7125,10.1266666666667,4.87,8.89666666666667,6.46,5.03333333333333,NA,NA
"YAM_639","Pineda Yam","639",-74.20472,4.3014,3674,32.693,4.175,71.6666666666667,2.26666666666667,1,8.33333333333333,2.832,1.865,NA,NA,NA,NA,NA,NA,NA
"YAM_640","Pineda Yam","640",-74.20472,4.3014,3674,36.844,4.04633333333333,71,2.8,0,5.66666666666667,5.45166666666667,2.73,NA,NA,NA,NA,NA,NA,NA
"YAM_641","Pineda Yam","641",-74.20472,4.3014,3674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_642","Pineda Yam","642",-74.21166,4.30695,3786,18.187,2.19666666666667,54.3333333333333,1.7,1,8.33333333333333,1.99666666666667,2.045,NA,NA,NA,NA,NA,NA,NA
"YAM_643","Pineda Yam","643",-74.21166,4.30695,3786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_644","Pineda Yam","644",-74.21166,4.30695,3786,22.9113333333333,3.881,58.5,2.25,0,12.5,2.22,1.775,10.8533333333333,4.27,10.72,6.10666666666667,4.6,NA,NA
"YAM_645","Pineda Yam","645",-74.21166,4.30695,3786,35.548,3.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_646","Pineda Yam","646",-74.21278,4.30556,3819,18.738,2.54133333333333,48,1.3,1,6,0.94,1.38666666666667,10.26,5.44333333333333,9.03,4.97333333333333,1.47666666666667,NA,NA
"YAM_647","Pineda Yam","647",-74.21278,4.30556,3819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_648","Pineda Yam","648",-74.21278,4.30556,3819,16.0973333333333,2.399,44,1.65,1,7,2.664,1.95,NA,NA,NA,NA,NA,NA,NA
"YAM_649","Pineda Yam","649",-74.20412,4.27057,3848,33.6873333333333,4.80333333333333,65,3.13333333333333,0,8.33333333333333,5.6,3.2125,NA,NA,NA,NA,NA,NA,NA
"YAM_650","Pineda Yam","650",-74.20124,4.29905,3731,27.0306666666667,4.31766666666667,69.3333333333333,2.73333333333333,2,19,3.206,1.7825,8.42333333333333,3.90333333333333,11.6266666666667,5.34,4.55,NA,NA
"YAM_651","Pineda Yam","651",-74.19778,4.29971,3854,37.014,5.937,66.6666666666667,3.03333333333333,0,4.66666666666667,5.375,2.4275,NA,NA,NA,NA,NA,NA,NA
"YAM_651A","Pineda Yam","651A",-74.20425,4.27015,3859,NA,NA,72,2.8,3.5,8.33333333333333,1.69,1.4875,16.66,10.3466666666667,12.2666666666667,8.47666666666667,5.97333333333333,NA,NA
"YAM_652A","Pineda Yam","652A",-74.19778,4.29971,3854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_652","Pineda Yam","652",-74.19778,4.29971,3854,31.231,5.216,53.6666666666667,2.43333333333333,3,7.33333333333333,3.18,1.46,NA,NA,NA,NA,NA,NA,NA
"YAM_653","Pineda Yam","653",-74.19778,4.29971,3854,19.5073333333333,3.11933333333333,66.3333333333333,1.82333333333333,1,8.66666666666667,1.81,1.9025,NA,NA,NA,NA,NA,NA,NA
"YAM_653A","Pineda Yam","653A",-74.19778,4.29971,3854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_654A","Pineda Yam","654A",-74.19778,4.29971,3854,28.026,3.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_654","Pineda Yam","654",-74.19083,4.30417,3838,NA,NA,44,2.5,0,8.66666666666667,4.30833333333333,2.7475,NA,NA,NA,NA,NA,NA,NA
"YAM_655","Pineda Yam","655",-74.19778,4.29971,3854,25.5886666666667,2.82266666666667,54,2.36666666666667,0,10.6666666666667,4.0275,2.4325,NA,NA,NA,NA,NA,NA,NA
"YAM_655A","Pineda Yam","655A",-74.19777,4.29973,3858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_656A","Pineda Yam","656A",-74.19778,4.29971,3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_656","Pineda Yam","656",-74.19777,4.29973,3875,23.083,3.08233333333333,71.6666666666667,2.1,1,10.3333333333333,2.83833333333333,2.3325,NA,NA,NA,NA,NA,NA,NA
"YAM_657","Pineda Yam","657",-74.19083,4.30417,3838,18.9986666666667,2.47033333333333,51,1.63333333333333,1,5.66666666666667,3.06666666666667,2.255,NA,NA,NA,NA,NA,NA,NA
"YAM_657A","Pineda Yam","657A",-74.29973,4.29973,3858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_658A","Pineda Yam","658A",-74.19779,4.29975,3858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_658","Pineda Yam","658",-74.1978,4.29976,3858,33.6526666666667,4.54533333333333,64.6666666666667,2.8,0,6,3.15,3.4325,NA,NA,NA,NA,NA,NA,NA
"YAM_659","Pineda Yam","659",-74.19781,4.29977,3858,20.353,2.61866666666667,55.6666666666667,1.8,0,8,2.0275,2.3225,NA,NA,NA,NA,NA,NA,NA
"YAM_659A","Pineda Yam","659A",-74.19782,4.29978,3858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_660A","Pineda Yam","660A",-74.19083,4.30417,3838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_660","Pineda Yam","660",-74.19084,4.30421,3841,19.9113333333333,3.161,53,1.76666666666667,1,8.33333333333333,2.43833333333333,2.1325,NA,NA,NA,NA,NA,NA,NA
"YAM_661","Pineda Yam","661",-74.19084,4.30421,3841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_662","Pineda Yam","662",-74.19084,4.30421,3841,21.579,2.86866666666667,48.3333333333333,1.8,0,9.5,2.09833333333333,2.01,NA,NA,NA,NA,NA,NA,NA
"YAM_663","Pineda Yam","663",-74.19084,4.30421,3841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_664","Pineda Yam","664",-74.19032,4.29946,3790,28.0963333333333,2.94466666666667,46.6666666666667,2.23333333333333,0,10,2.704,2.4725,NA,NA,NA,NA,NA,NA,NA
"YAM_665","Pineda Yam","665",-74.19032,4.29946,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_666","Pineda Yam","666",-74.19028,4.29943,3783,24.8593333333333,3.25266666666667,63.6666666666667,3.36666666666667,0,11.3333333333333,1.94666666666667,2.3025,NA,NA,NA,NA,NA,NA,NA
"YAM_667","Pineda Yam","667",-74.19028,4.29943,3783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_668","Pineda Yam","668",-74.20406,4.27064,3847,40.0773333333333,4.64266666666667,77.3333333333333,3.36666666666667,0,6.66666666666667,5.36666666666667,3.7025,27.135,16.35,NA,NA,NA,NA,NA
"YAM_669","Pineda Yam","669",-74.19418,4.26667,3673,25.798,3.608,51.6666666666667,2.46666666666667,0,9,3.026,1.905,NA,NA,NA,NA,NA,NA,NA
"YAM_670","Pineda Yam","670",-74.19418,4.26667,3673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_671","Pineda Yam","671",-74.19418,4.26667,3673,29.1803333333333,2.75066666666667,75.3333333333333,2.23333333333333,1,8.33333333333333,1.686,2.125,NA,NA,NA,NA,NA,NA,NA
"YAM_672","Pineda Yam","672",-74.19418,4.26667,3673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_673","Pineda Yam","673",-74.20415,4.29805,3690,41.4693333333333,2.37266666666667,63,2.76666666666667,0,5.66666666666667,4.65166666666667,3.1875,24.49,12.54,NA,NA,NA,NA,NA
"YAM_674","Pineda Yam","674",-74.20473,4.30138,3674,43.0166666666667,4.72366666666667,70,3,0,6.33333333333333,3.78833333333333,2.4775,NA,NA,NA,NA,NA,NA,NA
"YAM_675","Pineda Yam","675",-74.19032,4.29946,3790,29.1516666666667,3.49733333333333,72.6666666666667,2.36666666666667,0,12.6666666666667,3.50666666666667,1.9825,NA,NA,NA,NA,NA,NA,NA
"YAM_676","Pineda Yam","676",-74.19032,4.29946,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_677","Pineda Yam","677",-74.19032,4.29946,3790,24.2693333333333,2.35266666666667,51,1.6,1,8.5,1.455,1.9725,NA,NA,NA,NA,NA,NA,NA
"YAM_678","Pineda Yam","678",-74.19032,4.29946,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_679","Pineda Yam","679",-74.19891,4.31334,3784,24.14,3.46866666666667,73.3333333333333,2.33333333333333,1,12.6666666666667,1.355,1.99,NA,NA,NA,NA,NA,NA,NA
"YAM_680","Pineda Yam","680",-74.19891,4.31334,3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_681","Pineda Yam","681",-74.19891,4.31334,3784,32.11,3.73933333333333,77.3333333333333,2.03333333333333,1,7,4.23166666666667,2.4275,NA,NA,NA,NA,NA,NA,NA
"YAM_682","Pineda Yam","682",-74.19891,4.31334,3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_683","Pineda Yam","683",-74.19891,4.31334,3784,27.9786666666667,4.699,64.6666666666667,2.56666666666667,0,15.3333333333333,2.41666666666667,1.715,NA,NA,NA,NA,NA,NA,NA
"YAM_684","Pineda Yam","684",-74.19891,4.31334,3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_685","Pineda Yam","685",-74.20612,4.29743,3703,41.9706666666667,4.19,76.3333333333333,2.63333333333333,0,5,6.8,3.0225,24.0766666666667,14.48,17.2,8.59,6.89333333333333,NA,NA
"YAM_686","Pineda Yam","686",-74.21169,4.30698,3787,24.3776666666667,3.30333333333333,52.6666666666667,1.63333333333333,0,7,3.00166666666667,1.5025,8.84,4.56,10.6266666666667,6.06,5.88,NA,NA
"YAM_687","Pineda Yam","687",-74.21169,4.30698,3787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_688","Pineda Yam","688",-74.21169,4.30698,3787,20.1823333333333,2.71233333333333,49,1.56666666666667,1,8.33333333333333,1.65166666666667,2.15,NA,NA,NA,NA,NA,NA,NA
"YAM_689","Pineda Yam","689",-74.21169,4.30698,3787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_690","Pineda Yam","690",-74.21279,4.30555,3824,22.4296666666667,2.83766666666667,43.3333333333333,1.26666666666667,0,8.66666666666667,1.55,1.69,9.98666666666667,5.4,11.8366666666667,5.31666666666667,4.89,NA,NA
"YAM_691","Pineda Yam","691",-74.21279,4.30555,3824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_692","Pineda Yam","692",-74.21279,4.30555,3824,14.2866666666667,2.72966666666667,61.6666666666667,2.4,1,6.33333333333333,1.9,1.99,NA,NA,NA,NA,NA,NA,NA
"YAM_693","Pineda Yam","693",-74.21279,4.30555,3824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_694","Pineda Yam","694",-74.25621,4.02309,3962,40.9933333333333,4.46066666666667,72.3333333333333,2.5,0,3,9.76666666666667,3.8625,19.22,6.2,11.8533333333333,6.91666666666667,5.59333333333333,NA,NA
"YAM_695","Pineda Yam","695",-74.25001,4.02304,4022,NA,NA,67,2.5,0,3,9.63333333333333,3.35666666666667,NA,NA,NA,NA,NA,NA,NA
"YAM_696","Pineda Yam","696",-74.20639,4.30944,3644,25.5393333333333,3.40166666666667,80.3333333333333,3.5,0,17.3333333333333,3.262,2.17,NA,NA,NA,NA,NA,NA,NA
"YAM_697","Pineda Yam","697",-74.20639,4.30944,3644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_698","Pineda Yam","698",-74.20639,4.30944,3644,23.735,3.17933333333333,71.6666666666667,2.26666666666667,1,9,2.155,2.29,NA,NA,NA,NA,NA,NA,NA
"YAM_699","Pineda Yam","699",-74.20639,4.30944,3644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_700","Pineda Yam","700",-74.20833,4.30668,3685,33.7403333333333,2.96766666666667,67,2.26666666666667,0,15,1.77166666666667,1.6425,NA,NA,NA,NA,NA,NA,NA
"YAM_701","Pineda Yam","701",-74.20833,4.30668,3685,39.098,3.91866666666667,88,2.06666666666667,1,7.33333333333333,3.83166666666667,2.45,NA,NA,NA,NA,NA,NA,NA
"YAM_702","Pineda Yam","702",-74.20833,4.30668,3685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_703","Pineda Yam","703",-74.42722,3.83361,3806,26.203,3.498,45,1.96666666666667,0,10.3333333333333,1.965,1.675,NA,NA,NA,NA,NA,NA,NA
"YAM_704","Pineda Yam","704",-74.42722,3.83361,3806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_705","Pineda Yam","705",-74.42662,3.83024,3899,32.942,6.259,47,5.2,2,24.5,4.95666666666667,3.7975,17.8033333333333,11.4433333333333,NA,NA,NA,NA,NA
"YAM_706","Pineda Yam","706",-74.26537,4.05128,3830,36.9316666666667,6.33133333333333,53.6666666666667,2.56666666666667,1,12,2.91666666666667,2.09714285714286,19.4133333333333,10.5233333333333,10.1466666666667,7.53,5.14333333333333,NA,NA
"YAM_707","Pineda Yam","707",-74.26537,4.05128,3830,29.6716666666667,3.966,73.5,2.25,2,5.5,2.575,1.93,17.23,8.76666666666667,11.4,8.41,3.13666666666667,NA,NA
"YAM_708","Pineda Yam","708",-74.26565,4.04754,3740,NA,NA,44,1.4,3,9,2.72666666666667,1.775,10.66,6.04666666666667,6.10666666666667,5.49666666666667,1.59,NA,NA
"YAM_709","Pineda Yam","709",-74.26395,4.04746,3784,31.4246666666667,6.045,56.6666666666667,2.06666666666667,0,10.6666666666667,3.535,2.105,10.5,5.7,7.54,6.16,2.01333333333333,NA,NA
"YAM_710","Pineda Yam","710",-74.26395,4.04746,3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_711","Pineda Yam","711",-74.26395,4.04746,3784,26.313,4.582,49.6666666666667,1.96666666666667,1,10,1.99,1.8,NA,NA,NA,NA,NA,NA,NA
"YAM_712","Pineda Yam","712",-74.26224,4.04584,3837,31.0903333333333,4.195,80.6666666666667,2.43333333333333,1,18,1.848,1.8,NA,NA,NA,NA,NA,NA,NA
"YAM_713","Pineda Yam","713",-74.26224,4.04584,3837,30.6396666666667,4.487,63,2.53333333333333,0,13.3333333333333,2.2375,1.7825,9.41333333333333,3.60666666666667,8.18666666666667,5.95333333333333,2.12666666666667,NA,NA
"YAM_714","Pineda Yam","714",-74.26224,4.04584,3837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_715","Pineda Yam","715",-74.24887,4.01888,4029,27.4233333333333,2.79933333333333,48,3.1,2,18.6666666666667,2.63666666666667,1.975,NA,NA,NA,NA,NA,NA,NA
"YAM_716","Pineda Yam","716",-74.24887,4.01888,4029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_717","Pineda Yam","717",-74.24887,4.01888,4029,42.01,3.58633333333333,65.3333333333333,2.2,0,3,7.73333333333333,3.405,22.4,7.24,15.58,7.905,7.305,NA,NA
"YAM_718","Pineda Yam","718",-74.24887,4.01888,4029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_719","Pineda Yam","719",-74.25001,4.02304,4022,25.446,2.54533333333333,60,2.26666666666667,3,16.3333333333333,2.28,2.155,17.3633333333333,8.09333333333333,10.63,6.96333333333333,5.86666666666667,NA,NA
"YAM_720","Pineda Yam","720",-74.25001,4.02304,4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_721","Pineda Yam","721",-74.25001,4.02304,4022,30.29,2.91266666666667,49.6666666666667,2.83333333333333,2,14.3333333333333,1.76833333333333,1.41666666666667,13.5633333333333,9.91333333333333,11.2,6.44333333333333,2.31333333333333,NA,NA
"YAM_722","Pineda Yam","722",-74.25001,4.02304,4022,25.2186666666667,2.485,37,3.53333333333333,0,8,5.335,2.8175,15.5,6.40666666666667,11.5266666666667,7.92333333333333,5.64666666666667,NA,NA
"YAM_723","Pineda Yam","723",-74.25001,4.02304,4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_724","Pineda Yam","724",-74.26147,4.04752,3706,35.4873333333333,6.23,85.6666666666667,3.06666666666667,0,20,1.665,1.8125,11.2866666666667,3.90666666666667,7.58666666666667,6.11,4.36666666666667,NA,NA
"YAM_725","Pineda Yam","725",-74.26147,4.04752,3706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_726","Pineda Yam","726",-74.26147,4.04752,3706,35.4503333333333,4.061,74.6666666666667,1.66666666666667,0,25.3333333333333,1.615,1.34,7.54333333333333,4.63333333333333,5.6,4.43333333333333,4.43,NA,NA
"YAM_727","Pineda Yam","727",-74.25526,4.02645,3997,22.0346666666667,2.34533333333333,60.3333333333333,3.23333333333333,3,24,1.82666666666667,2.0775,NA,NA,NA,NA,NA,NA,NA
"YAM_728","Pineda Yam","728",-74.25526,4.02645,3997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_729","Pineda Yam","729",-74.25526,4.02645,3997,41.0856666666667,3.18133333333333,78.3333333333333,3.16666666666667,0,3,18.1333333333333,3.25,NA,NA,NA,NA,NA,NA,NA
"YAM_730","Pineda Yam","730",-74.25526,4.02645,3997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_731","Pineda Yam","731",-74.25533,4.02,3993,31.351,3.49266666666667,66.3333333333333,2.7,2,10.6666666666667,2.39833333333333,1.8505,15.57,8.08666666666667,8.26,5.6,1.30666666666667,NA,NA
"YAM_732","Pineda Yam","732",-74.26002,4.02521,4039,NA,NA,52.3333333333333,2.8,2,25,1.72666666666667,1.855,NA,NA,NA,NA,NA,NA,NA
"YAM_733","Pineda Yam","733",-74.26002,4.02521,4039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_734","Pineda Yam","734",-74.26002,4.02521,4039,21.5133333333333,3.35233333333333,45.6666666666667,2.36666666666667,2,9.66666666666667,1.70166666666667,1.435,12.18,5.76666666666667,7.23,5.26666666666667,1.90666666666667,NA,NA
"YAM_735","Pineda Yam","735",-74.2597,4.03093,4153,19.4233333333333,3.628,58.3333333333333,2.53333333333333,2,15.6666666666667,3.61666666666667,1.8575,NA,NA,NA,NA,NA,NA,NA
"YAM_736","Pineda Yam","736",-74.2597,4.03093,4153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_737","Pineda Yam","737",-74.26045,4.03239,4147,18.1443333333333,2.77366666666667,50.6666666666667,2.33333333333333,2,14.3333333333333,2.44,1.6125,13.1033333333333,5.94,11.4133333333333,6.27333333333333,2.02333333333333,NA,NA
"YAM_738","Pineda Yam","738",-74.26052,4.03251,4140,24.1773333333333,2.70266666666667,49.6666666666667,2.23333333333333,2,8.66666666666667,1.62666666666667,1.73,12.4766666666667,8.11333333333333,11.1166666666667,6.25,1.97,NA,NA
"YAM_739","Pineda Yam","739",-74.26052,4.03251,4140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_740","Pineda Yam","740",-74.25722,4.03583,3915,24.568,3.14366666666667,61,2.53333333333333,2,16.3333333333333,2.51666666666667,2.0475,NA,NA,NA,NA,NA,NA,NA
"YAM_741","Pineda Yam","741",-74.25722,4.03583,3915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_742","Pineda Yam","742",-74.25782,4.03638,3910,27.1203333333333,3.73066666666667,51,2.73333333333333,2,15,1.78166666666667,1.725,12.5633333333333,7.71666666666667,9.32,6.34333333333333,2.04666666666667,NA,NA
"YAM_743","Pineda Yam","743",-74.25782,4.03638,3910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_744","Pineda Yam","744",-74.26726,4.04054,3964,31.3963333333333,7.43333333333333,74.3333333333333,2.86666666666667,2,11.3333333333333,3.74166666666667,1.9175,16.0166666666667,9.47333333333333,12.84,7.92666666666667,5.16,NA,NA
"YAM_745","Pineda Yam","745",-74.26712,4.04022,3972,33.16,6.13333333333333,67.6666666666667,3.63333333333333,2,12.3333333333333,4.12333333333333,1.705,16.3433333333333,9.19,10.9333333333333,7.63666666666667,4.23333333333333,NA,NA
"YAM_746","Pineda Yam","746",-74.27055,4.0383,3898,24.452,4.8,50.3333333333333,2.1,0,11.5,1.80833333333333,1.9125,12.4466666666667,6.10666666666667,7.2,6.07666666666667,2.05666666666667,NA,NA
